,date,home_team,away_team,home_score,away_score,country,neutral,impt,home_ranking,home_total_points,home_prev_points,home_rank_change,home_cur_year_avg_weighted,home_last_year_avg_weighted,home_2_year_avg_weighted,home_3_year_avg_weighted,away_ranking,away_total_points,away_prev_points,away_rank_change,away_cur_year_avg_weighted,away_last_year_avg_weighted,away_2_year_avg_weighted,away_3_year_avg_weighted,diff_in_ranking,home_mean_weighted_over_years,away_mean_weighted_over_years,diff_in_mean_weighted_over_years,Result
116,2013-06,Croatia,Portugal,0,1,0,1,0,4.0,1222.02,1191.0,0.0,712.29,255.05,171.09,83.59,6.0,1136.83,1163.0,-1.0,624.6,215.17,166.08,130.98,-2.0,305.50499999999994,284.2075,21.297499999999957,0
117,2013-06,Colombia,Peru,2,0,2,0,1,7.0,1123.44,1154.0,-1.0,684.51,301.99,58.84,78.1,30.0,791.5,753.0,2.0,433.92,210.03,68.88,78.67,-23.0,280.85999999999996,197.875,82.98499999999996,2
118,2013-06,Mexico,Costa Rica,0,0,2,0,1,17.0,927.88,945.0,-1.0,474.26,238.29,123.3,92.03,48.0,617.48,616.0,0.0,387.67,100.16,69.54,60.11,-31.0,231.96999999999997,154.37,77.59999999999997,1
119,2013-06,Brazil,Japan,3,0,2,0,1,22.0,872.04,902.0,-3.0,272.3,224.5,189.18,186.06,32.0,764.61,773.0,-2.0,346.06,156.33,212.51,49.71,-10.0,218.01,191.1525,26.857499999999987,2
120,2013-06,Spain,Uruguay,2,1,0,1,1,1.0,1614.36,1538.0,0.0,912.48,242.57,328.2,131.11,19.0,913.11,932.0,-2.0,270.9,370.31,177.75,94.15,-18.0,403.59000000000003,228.2775,175.31250000000003,2
121,2013-06,Costa Rica,Panama,2,0,2,0,1,48.0,617.48,616.0,0.0,387.67,100.16,69.54,60.11,43.0,648.91,663.0,-5.0,358.99,171.57,83.3,35.05,5.0,154.37,162.22749999999996,-7.857499999999959,2
122,2013-06,South Korea,Iran,0,1,2,0,1,40.0,665.54,644.0,2.0,301.32,158.73,150.2,55.29,67.0,505.93,538.0,-10.0,205.24,154.44,96.05,50.2,-27.0,166.385,126.4825,39.90249999999999,0
123,2013-06,Brazil,Mexico,2,0,2,0,1,22.0,872.04,902.0,-3.0,272.3,224.5,189.18,186.06,17.0,927.88,945.0,-1.0,474.26,238.29,123.3,92.03,5.0,218.01,231.96999999999997,-13.95999999999998,2
124,2013-06,Nigeria,Uruguay,1,2,0,1,1,31.0,785.25,780.0,-3.0,532.02,89.26,66.32,97.65,19.0,913.11,932.0,-2.0,270.9,370.31,177.75,94.15,12.0,196.31249999999997,228.2775,-31.965000000000032,0
125,2013-06,Japan,Mexico,1,2,0,1,1,32.0,764.61,773.0,-2.0,346.06,156.33,212.51,49.71,17.0,927.88,945.0,-1.0,474.26,238.29,123.3,92.03,15.0,191.1525,231.96999999999997,-40.81749999999997,0
126,2013-06,Nigeria,Spain,0,3,0,1,1,31.0,785.25,780.0,-3.0,532.02,89.26,66.32,97.65,1.0,1614.36,1538.0,0.0,912.48,242.57,328.2,131.11,30.0,196.31249999999997,403.59000000000003,-207.27750000000006,0
127,2013-06,Brazil,Uruguay,2,1,2,0,1,22.0,872.04,902.0,-3.0,272.3,224.5,189.18,186.06,19.0,913.11,932.0,-2.0,270.9,370.31,177.75,94.15,3.0,218.01,228.2775,-10.267500000000013,2
128,2013-06,Brazil,Spain,3,0,2,0,1,22.0,872.04,902.0,-3.0,272.3,224.5,189.18,186.06,1.0,1614.36,1538.0,0.0,912.48,242.57,328.2,131.11,21.0,218.01,403.59000000000003,-185.58000000000004,2
129,2013-07,Mexico,Panama,1,2,0,1,1,20.0,879.55,928.0,-3.0,445.09,172.53,160.77,101.16,51.0,601.39,649.0,-8.0,288.08,159.08,100.73,53.5,-31.0,219.8875,150.3475,69.53999999999999,0
130,2013-07,Morocco,Tunisia,0,0,2,0,1,79.0,469.9,463.0,-2.0,237.86,120.26,97.04,14.74,47.0,626.91,652.0,-5.0,318.34,175.66,88.4,44.51,32.0,117.47500000000001,156.7275,-39.25249999999998,1
131,2013-07,South Korea,Australia,0,0,2,0,1,43.0,641.69,666.0,-3.0,267.13,171.28,135.09,68.19,40.0,671.03,619.0,7.0,280.18,186.93,108.45,95.47,3.0,160.4225,167.75750000000002,-7.335000000000008,1
132,2013-07,Panama,Mexico,2,1,0,1,1,51.0,601.39,649.0,-8.0,288.08,159.08,100.73,53.5,20.0,879.55,928.0,-3.0,445.09,172.53,160.77,101.16,31.0,150.3475,219.8875,-69.53999999999999,2
133,2013-07,Japan,Australia,3,2,0,1,1,37.0,689.43,765.0,-5.0,265.81,182.61,162.41,78.6,40.0,671.03,619.0,7.0,280.18,186.93,108.45,95.47,-3.0,172.35750000000002,167.75750000000002,4.599999999999994,2
134,2013-07,South Korea,Japan,1,2,2,0,1,43.0,641.69,666.0,-3.0,267.13,171.28,135.09,68.19,37.0,689.43,765.0,-5.0,265.81,182.61,162.41,78.6,6.0,160.4225,172.35750000000002,-11.935000000000002,0
135,2013-08,Belgium,France,0,0,2,0,0,10.0,1079.24,1079.0,0.0,784.88,117.15,114.09,63.12,23.0,838.05,838.0,0.0,361.23,247.24,149.66,79.92,-13.0,269.81,209.5125,60.297500000000014,1
136,2013-08,Colombia,Serbia,1,0,0,1,0,3.0,1219.16,1206.0,0.0,792.81,243.31,104.21,78.83,41.0,660.57,661.0,0.0,346.8,115.0,99.24,99.53,-38.0,304.78999999999996,165.14249999999998,139.64749999999998,2
137,2013-08,Japan,Uruguay,2,4,2,0,0,37.0,695.35,689.0,0.0,271.72,182.61,162.41,78.6,12.0,998.33,1016.0,0.0,360.11,316.81,174.1,147.32,25.0,173.835,249.58500000000004,-75.75000000000003,0
138,2013-08,South Korea,Peru,0,0,2,0,0,56.0,593.53,642.0,-13.0,218.98,171.28,135.09,68.19,22.0,854.99,898.0,-3.0,516.51,93.92,134.42,110.14,34.0,148.385,213.74749999999997,-65.36249999999998,1
139,2013-08,Poland,Denmark,3,2,2,0,0,72.0,493.36,493.0,3.0,224.75,164.01,65.26,39.34,27.0,787.5,788.0,0.0,294.08,288.12,136.22,69.09,45.0,123.34,196.87750000000003,-73.53750000000002,2
140,2013-08,Switzerland,Brazil,1,0,2,0,0,15.0,987.24,987.0,1.0,593.52,205.92,84.38,103.42,9.0,1089.49,1095.0,0.0,637.09,175.77,128.63,147.99,6.0,246.80999999999997,272.37,-25.56000000000003,2
141,2013-09,Peru,Uruguay,1,2,2,0,1,34.0,732.44,855.0,-12.0,362.53,159.08,126.78,84.05,7.0,1125.64,998.0,5.0,524.09,267.73,176.91,156.91,27.0,183.10999999999999,281.41,-98.30000000000004,0
142,2013-09,Serbia,Croatia,1,1,2,0,1,43.0,666.13,661.0,-2.0,338.4,114.75,117.17,95.81,10.0,1050.93,1098.0,-2.0,541.59,256.67,171.89,80.78,33.0,166.53249999999997,262.7325,-96.20000000000005,1
143,2013-09,Switzerland,Iceland,4,4,2,0,1,14.0,992.01,987.0,1.0,532.13,255.3,124.03,80.55,54.0,598.7,499.0,16.0,436.39,87.19,51.54,23.59,-40.0,248.0025,149.67749999999998,98.32500000000002,1
144,2013-09,Brazil,Australia,6,0,2,0,0,8.0,1066.81,1089.0,1.0,625.48,191.19,117.45,132.68,53.0,602.71,630.0,-7.0,257.43,128.1,126.82,90.36,-45.0,266.70000000000005,150.67749999999998,116.02250000000006,2
145,2013-09,Brazil,Portugal,3,1,0,1,0,8.0,1066.81,1089.0,1.0,625.48,191.19,117.45,132.68,11.0,1028.77,1099.0,-4.0,379.38,339.37,191.6,118.42,-3.0,266.70000000000005,257.1925,9.50750000000005,2
146,2013-09,South Korea,Croatia,1,2,2,0,0,58.0,573.96,594.0,-2.0,187.7,195.09,128.27,62.89,10.0,1050.93,1098.0,-2.0,541.59,256.67,171.89,80.78,48.0,143.48749999999998,262.7325,-119.24500000000003,0
147,2013-09,Uruguay,Colombia,2,0,2,0,1,7.0,1125.64,998.0,5.0,524.09,267.73,176.91,156.91,5.0,1180.13,1219.0,-2.0,629.1,367.8,119.31,63.92,2.0,281.41,295.0325,-13.622500000000002,2
148,2013-10,Argentina,Peru,3,1,2,0,1,3.0,1266.4,1263.0,-1.0,583.64,404.93,120.74,157.1,39.0,686.09,732.0,-5.0,364.62,117.41,144.89,59.18,-36.0,316.60249999999996,171.52499999999998,145.0775,2
149,2013-10,Croatia,Belgium,1,2,2,0,1,18.0,900.84,1051.0,-8.0,362.34,289.27,146.6,102.63,5.0,1175.21,1159.0,1.0,718.22,274.98,128.78,53.24,13.0,225.20999999999998,293.805,-68.59500000000003,0
150,2013-10,France,Australia,6,0,2,0,0,21.0,869.91,812.0,4.0,405.24,226.14,156.83,81.7,57.0,563.81,603.0,-4.0,208.3,142.14,123.37,90.01,-36.0,217.47750000000002,140.955,76.52250000000001,2
151,2013-10,Mexico,Panama,2,1,2,0,1,24.0,853.73,837.0,-3.0,372.56,273.47,143.36,64.33,36.0,702.15,727.0,-1.0,392.42,155.88,97.6,56.25,-12.0,213.43,175.5375,37.89250000000001,2
152,2013-10,Serbia,Japan,2,0,2,0,0,28.0,778.34,666.0,15.0,476.23,94.54,130.4,77.17,44.0,634.43,671.0,-2.0,220.65,172.22,161.86,79.7,-16.0,194.58499999999998,158.60750000000002,35.977499999999964,2
153,2013-10,South Korea,Brazil,0,2,2,0,0,56.0,568.86,574.0,2.0,204.15,166.71,136.7,61.3,11.0,1077.89,1067.0,-3.0,624.11,195.74,116.81,141.24,45.0,142.215,269.475,-127.26000000000002,0
154,2013-10,Costa Rica,Mexico,2,1,2,0,1,31.0,743.91,733.0,2.0,517.68,125.47,78.64,22.13,24.0,853.73,837.0,-3.0,372.56,273.47,143.36,64.33,7.0,185.98,213.43,-27.450000000000017,2
155,2013-10,England,Poland,2,0,2,0,1,10.0,1079.82,947.0,7.0,485.46,309.88,147.36,137.12,69.0,502.83,539.0,-4.0,219.42,161.91,89.5,31.99,-59.0,269.955,125.705,144.25,2
156,2013-10,Sweden,Germany,3,5,2,0,1,25.0,850.35,836.0,-3.0,424.42,174.65,181.35,69.93,2.0,1310.84,1261.0,1.0,566.64,375.5,183.29,185.41,23.0,212.58750000000003,327.71000000000004,-115.1225,0
157,2013-10,Uruguay,Argentina,3,2,2,0,1,6.0,1164.33,1126.0,1.0,616.9,207.16,193.13,147.14,3.0,1266.4,1263.0,-1.0,583.64,404.93,120.74,157.1,3.0,291.0825,316.60249999999996,-25.519999999999982,2
158,2013-11,Belgium,Colombia,0,2,2,0,0,11.0,1098.31,1175.0,-6.0,652.93,271.08,118.68,55.61,4.0,1200.39,1178.0,0.0,632.31,397.14,134.05,36.9,7.0,274.575,300.09999999999997,-25.524999999999977,0
159,2013-11,Iceland,Croatia,0,0,2,0,1,50.0,623.77,633.0,-4.0,426.0,120.75,60.13,16.89,16.0,970.72,901.0,2.0,430.28,262.77,170.5,107.17,34.0,155.9425,242.67999999999998,-86.73749999999998,1
160,2013-11,South Korea,Switzerland,2,1,2,0,0,54.0,577.35,569.0,2.0,226.44,154.06,130.52,66.33,8.0,1113.41,1138.0,-1.0,621.89,277.45,134.33,79.74,46.0,144.3375,278.35249999999996,-134.01499999999996,2
161,2013-11,Portugal,Sweden,1,0,2,0,1,5.0,1172.48,1036.0,9.0,611.29,286.83,168.32,106.04,27.0,792.66,850.0,-2.0,347.0,210.47,161.33,73.85,-22.0,293.11999999999995,198.16250000000002,94.95749999999992,2
162,2013-11,Russia,Serbia,1,1,0,1,0,22.0,870.06,874.0,-3.0,335.38,302.11,140.62,91.94,30.0,752.01,778.0,-2.0,440.63,127.55,107.91,75.92,-8.0,217.5125,188.00249999999997,29.51000000000002,1
163,2013-11,Australia,Costa Rica,1,0,2,0,0,59.0,564.01,564.0,-2.0,208.77,151.19,125.91,78.14,31.0,737.62,744.0,0.0,511.01,132.23,75.97,18.41,28.0,141.0025,184.405,-43.4025,2
164,2013-11,Belgium,Japan,2,3,2,0,0,11.0,1098.31,1175.0,-6.0,652.93,271.08,118.68,55.61,48.0,638.37,634.0,-4.0,208.37,198.4,149.31,82.3,-37.0,274.575,159.59499999999997,114.98000000000002,0
165,2013-11,Croatia,Iceland,2,0,2,0,1,16.0,970.72,901.0,2.0,430.28,262.77,170.5,107.17,50.0,623.77,633.0,-4.0,426.0,120.75,60.13,16.89,-34.0,242.67999999999998,155.9425,86.73749999999998,2
166,2013-11,England,Germany,0,1,2,0,0,13.0,1041.13,1080.0,-3.0,455.04,279.38,169.59,137.12,2.0,1317.51,1311.0,0.0,566.83,382.93,182.37,185.38,11.0,260.2825,329.37750000000005,-69.09500000000003,0
167,2013-11,Russia,South Korea,2,1,0,1,0,22.0,870.06,874.0,-3.0,335.38,302.11,140.62,91.94,54.0,577.35,569.0,2.0,226.44,154.06,130.52,66.33,-32.0,217.5125,144.3375,73.17499999999998,2
168,2013-11,Sweden,Portugal,2,3,2,0,1,27.0,792.66,850.0,-2.0,347.0,210.47,161.33,73.85,5.0,1172.48,1036.0,9.0,611.29,286.83,168.32,106.04,22.0,198.16250000000002,293.11999999999995,-94.95749999999992,0
169,2014-01,Iceland,Sweden,0,2,0,1,0,49.0,623.77,624.0,0.0,426.0,120.75,60.13,16.89,26.0,792.66,793.0,1.0,347.0,210.47,161.33,73.85,23.0,155.9425,198.16250000000002,-42.22000000000003,0
170,2014-01,Costa Rica,South Korea,0,1,0,1,0,32.0,743.46,741.0,-1.0,511.01,131.46,71.24,29.75,53.0,581.35,577.0,1.0,226.44,154.06,125.98,74.87,-21.0,185.865,145.3375,40.5275,0
171,2014-01,Morocco,Nigeria,3,4,0,1,1,74.0,486.09,490.0,-1.0,247.29,106.24,93.75,38.82,41.0,700.52,710.0,-4.0,418.93,137.08,70.28,74.24,33.0,121.52499999999999,175.1325,-53.6075,0
172,2014-01,Mexico,South Korea,4,0,0,1,0,21.0,891.92,892.0,0.0,408.43,275.46,143.7,64.33,53.0,581.35,577.0,1.0,226.44,154.06,125.98,74.87,-32.0,222.98,145.3375,77.64249999999998,2
173,2014-03,Colombia,Tunisia,1,1,0,1,0,5.0,1182.73,1211.0,0.0,617.76,385.5,146.67,32.8,44.0,641.07,656.0,1.0,337.63,166.12,83.18,54.15,-39.0,295.6825,160.27,135.4125,1
